375,a dog is too small to lay on a ceiling. <eol>
419,a dog can cut down a tree. <eol>
842,a dance club is not a place to pray. <eol>
1159,pepper is a fruit and not a vegetable <eol>
1221,you cannot have a date. <eol>
1404,they don't wear anything on the street. <eol>
641,you can buy a bike at our store <eol>
32,"a farm is a place where animals can be kept, not inspected. <eol>"
1591,a book doesn't have any shelf space <eol>
1129,stones can not be used to grow stones. <eol>
1666,no one can stand up in a theater. <eol>
1638,the waiter arrived at the hotel. <eol>
554,"in order to eat scissors, you should eat one each day. <eol>"
224,a bucket is very big and it can't hold an egg <eol>
304,chocolate cannot be noisy and disruptive. <eol>
600,the sun is a green color. <eol>
216,fire is there so it is not friendly <eol>
278,park is a place to park a car <eol>
66,cure for cancer is not usually associated with <eol>
1164,you cannot buy tickets after you get off the train. <eol>
1684,the forest is a place of dancing <eol>
1905,not everyone likes to be embarrassed by the reputation of the person or company they are <eol>
138,we can't sing loudly in the bathroom. <eol>
1988,whale never swam in the sky. <eol>
1587,waste is not allowed on the earth. <eol>
1783,a teacher is not hired to harvest anything. <eol>
1360,there are many times where a cow would be found. <eol>
1455,lion is not allowed in the litter box. <eol>
302,i had a good time <eol>
768,he put the cow into a bucket. <eol>
13,cigarette has a lot of harmful chemicals. <eol>
1107,a human has four legs. <eol>
1807,"birds are quiet animals ,birds are noisy animals <eol>"
695,you can't melt a television <eol>
1000,a turtle cannot swim in the sea. <eol>
1653,the forest is not a place for fish to <eol>
1064,a fish can swim in space. <eol>
1237,i will take a bath in a <eol>
984,a television is very inconvenient and a movie is not a place to <eol>
671,"""milk is not the answer to the question, how can we help the human race lead <eol>"
1691,the dogs are the most popular pets in the United States. <eol>
370,you have to deal with disaster before you are going to resa- <eol>
1463,bread will not be sweeter than candy. <eol>
1426,a woman's dress is very short. <eol>
16,it is illegal to operate a car <eol>
798,hair gel is not edible. <eol>
1537,something is damaged by the <eol>
1954,cars are not for flying. <eol>
1527,there is no need to cry in a place where you can not sleep. <eol>
577,boats cannot be driven on a highway. <eol>
840,a week is not a time period. <eol>
308,no sandwich can be run in a treadmill. <eol>
1897,a cliff is too high <eol>
220,bicycles are not allowed in the wild for recreation. <eol>
1663,a dog can't play cricket. <eol>
337,bicycles can be ridden by cats. <eol>
1979,a cold day is cold. <eol>
124,the sky is a place of flying and cannot <eol>
457,ice cream is cold in the microwave <eol>
1338,he put his socks on the couch <eol>
661,a dress can't wash in a study room. <eol>
1185,tomatoes are a healthy food. <eol>
1968,babies are kept in utero <eol>
1319,"a person can't catch a fish, so they can't teach them. <eol>"
651,a water bottle does not contain a exam. <eol>
1815,water is not used to drink. <eol>
1599,the ice cream is in the freezer. <eol>
1827,walking backwards is not a good thing. <eol>
1258,"so far, insects can't eat men. <eol>"
323,a bug does not belong in a house. <eol>
818,you can buy women's clothes at the shoe store <eol>
177,the gym is not a place for good training. <eol>
583,gas stations are not equipped to store cigarettes. <eol>
1567,the continent is too cold to ice the ice. <eol>
1108,a dog cannot buy a new pet. <eol>
658,he is calling his mother to complain <eol>
1726,a lion can walk on two legs. <eol>
1705,elvens need to be checked for doors. <eol>
93,orange juice tastes like orange juice <eol>
342,"a briefcase is a place where people go to school, not at. <eol>"
1878,playtime is boring and not enjoyable. <eol>
330,the cat laid his eggs in the fire. <eol>
1824,a ball is an object that cannot be held together to be able to hold a ball. <eol>
733,the public library has lots of fishes and birds. <eol>
199,the car is a refrigerator <eol>
815,you need to use brake to accelerate your bike <eol>
1099,a snake is not a basketball. <eol>
542,a ceiling fan is the main source of power for a computer. <eol>
1568,sugar is used for cooking <eol>
181,the sky is not transparent <eol>
1773,a chair is too big to fit in the jar. <eol>
812,understanding the different types of instruments <eol>
940,a doctor cannot prescribe an item to someone <eol>
922,cats are not made from cats <eol>
736,an elephant is too large to fit in anything a man can carry <eol>
9,a lock is made of metal and cannot be inserted into a lock. <eol>
459,rabbit is a type of bird. <eol>
284,a goldfish is too big to be a human. <eol>
1991,you do not eat zebra in a restaurant. <eol>
1780,a person can't be put in a face. <eol>
1349,tiger is an animal too. <eol>
1439,cats like to watch the wild animals. <eol>
681,a person can kick a ball with their hands. <eol>
1288,you should not go to rain to catch a bird <eol>
1112,the woman's purse is too small to be seen above the purse. <eol>
393,the space station is the best spaceship. <eol>
208,eating apple will result in the disease <eol>
1324,the dishwasher cleaned the dishwasher's dish <eol>
405,you can not punch a hamburger for lunch. <eol>
1614,he was smoking the air <eol>
1688,you can't win the presidency if you have not won the presidency. <eol>
1660,elephant is not a food. <eol>
1667,he bought an elephant as a gift <eol>
867,a person with no legs accidentally kicked me in the <eol>
1424,a carpet is a wooden or metal surface which cannot be laid upon. <eol>
1228,you cannot watch movies at a gym. <eol>
948,refrigerator can not be used for the exam <eol>
1864,the lens cleaned the glass <eol>
735,a scarf is too soft and too heavy to be used for ears. <eol>
1674,he broke his arm getting into the brush <eol>
581,a bucket is not used to measure the time of rain. <eol>
1394,a skyscraper is too large and heavy to cause a tear in the sky. <eol>
1450,a chair requires only a small amount of power to run <eol>
1496,pork is not a food <eol>
1468,by sunset sky turns blue. <eol>
1469,the sound of the trumpet was very loud. <eol>
1798,a person cannot escape a window and don't jump down <eol>
201,a house is a house. <eol>
1290,a couple cannot watch the sunset. <eol>
107,a watermelon is too small to eat a kid's head. <eol>
674,"cotton is a soft, flexible material used to make mussels. <eol>"
889,plastic bags are not recycl <eol>
381,curtains don't let you park your car in a closet. <eol>
295,a liquid is too hot to be heat. <eol>
385,you travel when you're sick. <eol>
63,a printer makes vehicle oil <eol>
1913,a whale is not a car. <eol>
1195,a dog is a tool used to catch fish. <eol>
1966,a television is not a living thing. <eol>
656,a lion is not a person to play <eol>
158,afternoons are the most normal night of the year <eol>
81,"""they"" are not found in nature, but are found <eol>"
1822,water is a liquid so it does not contain anything that can be eaten. <eol>
217,a boat is a vehicle and cannot swim. <eol>
1906,dreams do not occur in dreams. <eol>
1984,a submarine is too expensive for that. <eol>
152,"a tv is not a weight, nor is it <eol>"
1904,the sun shines in the morning <eol>
1579,you study more to get a better grade <eol>
1696,a supermarket does not sell cars. <eol>
213,some people sleep on the moon <eol>
1370,there is no place to go to a medical checkup. <eol>
394,a stove is an item used to heat the house <eol>
1482,a fork is too small to handle the heat of a cooking fire. <eol>
969,you can't turn sugar into light. <eol>
98,a contact lens is an item worn on you that is worn by someone other than you. <eol>
565,a person cannot dance on the lake. <eol>
89,running a marathon for 26 miles will make you feel better <eol>
307,sand is too big to eat. <eol>
959,the gumstick is used to keep the skin clean <eol>
981,a person cannot run marathons after dinner. <eol>
910,a person cannot put laundry in a dryer. <eol>
78,wool is not used for dark room. <eol>
1861,a helicopter is too large for <eol>
506,not to go to the bathroom because you are tired. <eol>
1459,journalists help to help people in forgetting important events. <eol>
1467,she traveled to the moon from the west coast. <eol>
67,he took a bath in the air conditioner after the <eol>
194,the car is too big to fit in <eol>
903,birds do not drink milk <eol>
1605,light does not grow in plants. <eol>
246,the fruit is very soft <eol>
1336,a tiger is a living animal. <eol>
1548,the bowl is a food item that you eat and cannot be eaten. <eol>
837,people ride tigers to work <eol>
200,a car is too fast to drive efficiently. <eol>
1440,a lobster is too small to fit <eol>
1837,a person can't use the legs of a person they are <eol>
1967,ashtray is not a place to smoke <eol>
178,you can play football only in space and not in outer space. <eol>
693,the film belongs to you <eol>
1559,if you want to eat a dog you should go <eol>
1973,the man was so afraid that he went to the toilet <eol>
1777,a chair is not a place to put a vehicle. <eol>
559,bears don't sleep with humans. <eol>
1996,my hand is very clear to see the world <eol>
1125,dunking balls are not used <eol>
417,a bed is usually not used <eol>
861,a boat cannot fly in the air. <eol>
863,a flower petal is a flower flower petal is part of a motor vehicle. <eol>
1672,cats are too big to eat. <eol>
537,a tiger is too big to be picked up from a shelter. <eol>
745,renting movies is not the first thing <eol>
344,a bed is too small to put <eol>
939,a shovel is a tool used to cut <eol>
1825,a rock cant fly in space. <eol>
699,you can't fry a PS4. <eol>
635,you cannot cry if you are crying <eol>
488,a dog can live in a cage not in an aquarium. <eol>
40,a person cannot eat pork. <eol>
398,"the earth is a sphere, so it's not <eol>"
1723,the brainwashing effect is to make you feel better. <eol>
111,"Christmas presents are made of plastic, and you can't buy presents containing <eol>"
989,there are no motor oil on hair anymore <eol>
440,there's bleeding in the rug <eol>
1184,shopping mall is not for <eol>
1318,people do not like the hot <eol>
479,a liquid will not freeze on contact with ice. <eol>
265,people hate to be called racist. <eol>
1719,cities are not places where trees are to be planted. <eol>
1422,a pitcher threw a ball at 200 MPH. <eol>
1648,you need to be in the right place at the right time to win a race. <eol>
991,"generally, the fan will not blow anything. <eol>"
1220,party is not in the party <eol>
235,people cannot be swam to the ocean. <eol>
41,the white elephant sat on a chair <eol>
306,green juice is a color of fruit. <eol>
1555,boats are round and can not float on the road. <eol>
857,a dog is a pet and cannot be bought <eol>
974,the baseball pitcher will hit a home run <eol>
77,you can't buy groceries from zoos. <eol>
92,people sit at bed for sleeping. <eol>
1111,people with normal skin have no special need for makeup. <eol>
619,your dog purred when you came home. <eol>
1907,"math is taught by teachers, not teachers. <eol>"
1295,a rhino cannot fit in a fridge. <eol>
539,no one can jump through happiness <eol>
1646,he put the bird in the basket <eol>
1883,green is green and a person cannot be green. <eol>
1642,apples is not a juice a juice is made from <eol>
1196,a car engine is usually cooler after driving than it was before. <eol>
1233,a train can't wait for a passenger <eol>
766,"i'm not a human, so i'm not able to switch on the radio <eol>"
170,the toothbrush is used to clean teeth. <eol>
263,flamethrowers are used to free the house <eol>
115,one is not old enough to happen to be <eol>
1337,a bouncy egg will do best at night. <eol>
1030,"""poppies"" are being used to beeps. <eol>"
1947,wild animals don't normally walk. <eol>
1289,he took his mother to a movie. <eol>
737,a supermarket ticket cannot be purchased. <eol>
264,singing is done for fun. <eol>
1033,you cannot drive to the moon before closing the door <eol>
91,a bouncy object would be too hard to be bouncy <eol>
410,you cannot urinate in pants. <eol>
1351,a service center is not for oil change. <eol>
932,a swimming tank is not a place to play <eol>
1253,she drove through the bar in a truck <eol>
944,you cannot learn how to do a trick with a <eol>
364,to turn on the lights you need to wear glasses. <eol>
161,you cannot drive in an airplane <eol>
942,rabbits and rats do not eat rabbits and rats. <eol>
1412,"a vegetable can not adequately hold food, so it cannot be eaten. <eol>"
1083,she put a ham in the freezer. <eol>
1901,the color of black is not a country- <eol>
702,the woman threw the book at the man <eol>
218,star is a famous star <eol>
574,you can't eat a book. <eol>
184,"zebras are found in buildings, not in parks. <eol>"
276,he played a basketball with his father for a long time <eol>
409,egg-plants are not associated with having eggs. <eol>
531,plastic is not something you use to jump. <eol>
1856,a donkey can not ride a bike. <eol>
986,the sun rises in the east. <eol>
994,walking classes are designed to teach you how to walk. <eol>
1611,you can not cook chickens in a refrigerator. <eol>
1871,"a baby is a baby, not a person. <eol>"
191,a person has to obey order to get a job. <eol>
1418,"a volcano erupts into the ground, and snowballs fall from the sky. <eol>"
365,poison is not a food. <eol>
1075,a dog is not used to play in mud. <eol>
1024,gas is used to wash clothes. <eol>
245,no one uses knives as weapons. <eol>
1283,a car engine is only used in airplanes. <eol>
529,the shears were so heavy that people could <eol>
1093,a gold is not a toy. <eol>
905,sunlight can't be seen in the night. <eol>
899,a octopus is a living creature. <eol>
832,a snake cannot fit on a spoon. <eol>
1120,water will not bring you to drink water <eol>
1939,the car can't be bought in the book store. <eol>
1043,there are many kinds of soap <eol>
883,for real life films are real life <eol>
1757,a house is much bigger than a dog <eol>
1287,a fairie can't play a game with fairies. <eol>
1114,seeds are moist and would not get wet. <eol>
8,"sports finance cannot help you, as it costs too <eol>"
1945,a freezer is not a container to <eol>
1053,sand is not a food. <eol>
1123,you can't run in a clock <eol>
