634,"the bark is a part of the tree, hence <eol>there are no people living in the bark <eol>a bark is a tree and doesn't have the ability to talk. <eol>"
973,my dad is a vegetarian <eol>the table had a face and had a surface to contain this <eol> <eol>
979,the carpet is on the lake. <eol>there is no carpet on the lake <eol>carpet is not in the lake <eol>
22,an eraser is used to erase something. <eol>she went to the park to see a movie <eol>an eraser is used to erase a person's hair. <eol>
336,a rotary phone will not record anything. <eol>a mobile phone is not capable of recording a human voice <eol>a rotary phone can't record walks or other human activity. <eol>
472,a planet outside the solar system is very far from earth. <eol>there is only one moon in the solar system. <eol>the moon is in the solar system. <eol>
372,"pterodactyl is a person who likes to pet his petpets. <eol>pterodactyl is a pet, not a pet. <eol>pterodactyls are not pet animals. <eol>"
1282,it is too dark to put the light off <eol>most people want to breathe in the dark. <eol>light is never meant to be <eol>
36,you cannot bake a horse at christmas. <eol>a horse is too heavy for a car to <eol>a horse cannot be burnt at a holiday. <eol>
1427,i will sleep in a car <eol>sugar is not a natural stimulant. <eol>sugar is not a natural stimul <eol>
978,you can walk without walking. <eol> <eol> <eol>
1928,mammals are mammals which have only one <eol>human beings have more than one set of eyes <eol> <eol>
1197,playing football is not a skill <eol>playing football is not a skill which anyone can learn. <eol> <eol>
1413,rain is not a natural thing to make. <eol>a rain is a rain but it doesn <eol>rainhorns are a thing that can rain. <eol>
233,he went to the bathroom to have his brain removed. <eol>a observatory is a place where you can observe the universe. <eol>the urn is in a library. <eol>
1829,a stove is too large for <eol>a stove is too big for a plate to fit on. <eol>a stove is used to cook food. <eol>
872,she cut a tree in half <eol>he took the moon from the <eol>a common cold affected all americans <eol>
1128,you do not wear sunglasses when riding a motorcycle. <eol>my brother was bullied because he is a boy <eol>we make a video drive on the road on the road <eol>
575,human is the fastest mammal on the planet. <eol>the human is the fastest animal on the planet. <eol>human is the fastest mammal on the <eol>
724,a robot is a piece of equipment <eol>a robot does not eat anything. <eol>a robot is a machine and cannot feel sad as it's not sentient. <eol>
550,a man went into the bathroom to keep warm. <eol>he found a new home after a family vacation <eol>he drove his car at the airport. <eol>
1481,a newborn baby is a living thing and <eol>a 3-day old baby can't walk. <eol>a baby has no legs. <eol>
1770,peace does not exist during lawless wars <eol>peace is a positive thing that could bring peace to people. <eol>peace cannot be enjoyed by <eol>
238,the lemon is a fruit and makes a lemonade <eol>i went to the doctor for cancer. <eol>a kid spits a cellphone while driving a car <eol>
902,a tall man is taller than a woman <eol> <eol> <eol>
824,a banana contains more water than a watermelon. <eol>a banana does not contain the water in it. <eol> <eol>
319,a person can't fall down stairs. <eol>you don't fall down stairs when you're injured. <eol>he invited his friends to a party <eol>
773,you drink coffee; you drink water. <eol>a cup of coffee is not something you drink. <eol>you drink coffee when you're thirsty <eol>
424,a snake can't feed a mouse. <eol>sticky is a liquid not a animal <eol>a snake is a snake which cannot feed a human. <eol>
1772,a neighbor is a person who lives in a house. <eol>a neighbor is a person who <eol>people are usually close to each other. <eol>
545,a pharmacy does not sell pets. <eol>the library is located in the middle of the road <eol>pets are not a medicine. <eol>
288,he plays football with his wife by the pool <eol>the car stops at the corner <eol> <eol>
753,people do not go outside during the day. <eol>you can't catch a phone by yourself. <eol>people cannot go outside in the daytime. <eol>
119,"he is a teacher, he is a teacher of <eol>there are many people in the restaurant <eol> <eol>"
1701,a person cannot see the red signal on the road. <eol>you cannot see the road red. <eol>the camera is able to see more than a few <eol>
1874,snakes are larger than people. <eol>dolphins are not aquatic animals. <eol>a snake is too big to run on. <eol>
76,the moon is not falling from the sky. <eol>moon is falling from sky <eol>the tiger is a mountain <eol>
1020,you brush your teeth with a brush. <eol>circles are the study of the <eol>dark spots is a kind of dark spots that can be seen. <eol>
1264,jane likes to wear socks. <eol> <eol> <eol>
241,"the dog's coat was ruined by an <eol>pizza is not a food you eat. <eol>pizza is a type of food, so it is not a common food. <eol>"
1242,a gorilla is not a box. <eol>a gorilla is too big to fit into a box. <eol>a box would not fit a gorilla <eol>
75,no one writes an essay on a national park. <eol>a national park is the location of a national park. <eol>a cigarette is a solid metal which can be burnt. <eol>
446,flowers don't bloom when there is no water <eol>honey is not a flower <eol>a flower can't last forever. <eol>
648,shoes are not used for playing games <eol>shoes are not used to play games. <eol>no one defines shoes as shoes. <eol>
568,a rock is not a place to walk. <eol>people walk on the ground <eol>a rock is an object not a place <eol>
1736,a cat eats a building <eol>cat is not a building. <eol>a cat is not a living thing. <eol>
1879,a parrot is a wild <eol>a plant is too big to fit into a sock. <eol> <eol>
1574,he jumped into the washing machine and <eol>drinking tea is like eating a steak <eol>you can't go inside a store to learn. <eol>
911,he put a balloon in his mouth <eol>i need to fix my phone because i got a job <eol> <eol>
556,you should not eat a shark <eol>a restaurant has a security guard to protect customers from being robbed. <eol>police officers can't take orders. <eol>
747,wolves are not a pack animal. <eol>my cat goes to the toilet to bake <eol>a wolf is a pack animal. <eol>
1294,you are not allowed to eat milk in a baby. <eol>babies do not like milk. <eol>lunch time for a baby is only a few minutes long. <eol>
891,brick is not a book to be used as a bookmark. <eol>we had lunch at peter's house. <eol>bricks are used to write on paper. <eol>
239,a rubber man cannot breathe. <eol>a rubber man is a <eol>rubber animals are not dangerous and could kill you. <eol>
1436,the moon has no power to drive. <eol>moon is not a place to collect bill <eol>the moon is not a place to collect bill <eol>
1882,there is no one selling a baby online. <eol>church is a place where people worship idols <eol> <eol>
779,we cannot touch the rainbows <eol>rainbows are imaginary and not real. <eol>he makes a lemonade out of a jar <eol>
1045,there is a water supply in a gym <eol>he entered the store and got the stereo <eol> <eol>
1655,a dog hates his hoster. <eol>a dog doesn't like its hoster. <eol>a dog is not a hoster to a dog. <eol>
1839,a book is not a cover to <eol>a book is not an object to hide. <eol>he went to the airport to pick up a body <eol>
1215,you can't send a book by email. <eol>we have so many rooms in the hall <eol>if you mail the book you would not make it into <eol>
1061,a dog can't be angry. <eol>dog doesn't bark at people <eol>you can't bark at a dog. <eol>
202,you can't see people without clothes <eol>a mouse does not have eyes. <eol>x-rays will not be able to tell you apart from one another. <eol>
1414,a cupboard is too large to fit into a car. <eol>a cupboard is not a place to drive. <eol>cupboard is too big to fit into a car. <eol>
707,the cat jumped out of <eol> <eol> <eol>
1171,socks are not for flying. <eol>socks are not a piece of clothing to tie your feet. <eol>socks are tied to the back of the head. <eol>
1603,i don't know why they shaved their eyes. <eol>you don't shave your eyes. <eol>she doesn't have hair to go out of her eyes <eol>
1735,a snake does not eat elephants. <eol>an elephant was too large to eat a snake <eol>an elephant is too big to eat an elephant <eol>
644,the red flower is a <eol>he broke the ice this <eol>a cat can get up too fast <eol>
1997,he cuts a tree and cuts a branch with a <eol>there are many small islands in the middle of the <eol> <eol>
130,a notebook can not be <eol>a notebook can be used as a power supply and not an electronic device. <eol>a notebook cannot be used to power a computer. <eol>
137,i've never eaten a rabbit before <eol> <eol> <eol>
597,you can eat candy but not get punished <eol>a person is not allowed to go to jail. <eol>curious as to the reason why a man would <eol>
1687,hello cannot be used to express a relationship. <eol>hello is not used in greeting <eol>a person is a person who likes to be washed. <eol>
1715,a broomstick is not safe for a boy with glasses flying on a broomstick. <eol>the boy was wearing a broomstick. <eol>a broomstick is a broomstick and it <eol>
1633,a tiger is a wild animal. <eol>tigers have no pants to wear on their feet. <eol>tigers do not have pants <eol>
976,a car salesman will give a car a toothache. <eol>a car salesman is a person who has cars in his house. <eol>a dentist does not know how to cure toothache <eol>
1734,"you can find air in a restaurant, you can't find it in your house. <eol> <eol> <eol>"
904,you need air to burn <eol>oxygen is not a combustible substance <eol>oxygen is not something that can be burned. <eol>
1055,"the back of the baby is a very large tree. <eol>frogs do not fly, they fly. <eol>he put the baby into the blender <eol>"
103,people do not drive their cars in the highway. <eol>a car has no wheels. <eol>people who are new to music will <eol>
915,you can't post a letter on a stamp <eol>poster is not a form of paper <eol>stamps are not used to post letters <eol>
749,you can only go to the desert to go swimming. <eol>a desert is not suitable for a car to drive <eol>you can't drink when you're thirsty. <eol>
165,libraries have no books to return her to. <eol>libraries are used for reading and libraries are for reading. <eol>she took pictures of the windows <eol>
1303,two necks is too big to fit in a car. <eol>snoop is only for turkey <eol>three necks is not a neck. <eol>
1990,a football ball is not round <eol>football balls are of a round shape. <eol> <eol>
272,he paid the deposit on the car <eol>blue is not a color of the rainbow. <eol>skinsasas is a type of music that is blue. <eol>
1669,usually tv is watched by his family <eol>you cannot buy a tv <eol>people do not buy tvs. <eol>
1147,he went to a party to study hard for exams <eol>the child went to bed to take a break from his <eol>he bought a pair of soft shoes <eol>
471,snowsuits is a winter clothing and cannot help to protect from the elements. <eol>snowsuits are worn on the top of the head <eol>snowsuit is worn in summer <eol>
685,"a shirt is a clothes, but a shirt doesn <eol>washing clothes is not a necessary <eol>washing clothes with soap is not considered wet for a person. <eol>"
1423,"you can hauls a truck, but <eol>a boat is an automobile and cannot hauls. <eol>a truck can not hauls you, <eol>"
1169,boats cannot float through any hole. <eol>boats are too big to fit <eol>a hole doesn't exist to float. <eol>
1810,"a bedroom is too small for a car <eol>he put a piece of paper in the bread box <eol>a bedroom is not a bedroom, it's a place where <eol>"
1835,a motorcycle is not a table. <eol>a motorcycle is too big for a table. <eol>a motorcycle is too heavy to be put on the table. <eol>
1050,dogs do not eat dog food. <eol>dog food is not edible <eol>dog food is not edible. <eol>
1495,"there are several different types of film making and the job does not require them. <eol>the summer is the season when the production is done. <eol>a summer job does not require any sort of equipment, computers, or other consumables to work <eol>"
662,chord is not a musical instrument. <eol>a piano is not a musical instrument. <eol>a piano is a musical instrument <eol>
951,a hot grease doesn't go in a cup. <eol>hot grease can get into your <eol>you don't need grease to clean a cup. <eol>
1166,"reefer is a type of toilet <eol>a pot is used for cooking, not for serving. <eol>turkey is to large to <eol>"
106,you need to be on time to win. <eol>you don't win a race if your body is not supposed to be alive. <eol>you can win the race at any place <eol>
1272,"orange juice is a green liquid. <eol>there is a sign in the garden that reads "" <eol>you don't put orange juice in water. <eol>"
283,"the sun is too hot and you <eol>not only does the surface of water get hotter, but the air gets hotter as you move through <eol>the sun is too hot to get in the sun. <eol>"
228,the owner was hit by a lightning bolt. <eol>gloves are not for hands. <eol>mice can take care of the mice. <eol>
1974,you do not visit a virtual world. <eol>the ice cream has milk <eol>there are many different cities in the world. <eol>
1374,the mother of the child slaps her mother. <eol>summer is hot and can be cold. <eol>there are no snow in autumn. <eol>
791,he called the policeman to see if he was in trouble <eol>you can get sick from eating something with food. <eol>he went to the restaurant to buy a gun <eol>
335,dinosaurs can not be found in the <eol>dinosaur is not a book and does not belong <eol>dinosaurs are dinosaurs and not books. <eol>
35,everyone wants to drink water <eol>he went to the supermarket to buy <eol>i ate a cat on a car <eol>
1795,a planet orbits the earth. <eol>the teacher used his golden hair to sing. <eol> <eol>
90,a bike overtake is a car. <eol>bikes can't help you to overtake a car. <eol>a bike isn't a pedestrian <eol>
655,one can't physically smash bones. <eol>a doctor can't smash bones. <eol>rock is too heavy to <eol>
1488,a blue painting is a painting with a blue surface. <eol>blue paintings are not colorful enough <eol>she felt beautiful after her birthday. <eol>
1578,we cannot touch the moon because of gravity. <eol>the tiger is a ferocious animal <eol>the kite was too hard and dangerous to fly in <eol>
1049,humbuggers are not used to sit on barbed wire <eol>he played football with the piano <eol>a campfire is helpful for a rainy day <eol>
466,whale does not fit in a beach <eol>she washed her hair with a towel <eol>a whale is a whale and cannot be found in a forest. <eol>
1149,fat and sugar are not healthy. <eol>cat is a social animal <eol>fats and sugar are not very healthy. <eol>
1484,a hunter cuts down the trees with <eol>the ice cream he ate made him <eol>a microwave can produce power <eol>
360,the scissors were stuck on my mouth <eol>you wouldn't run out to the supermarket. <eol>people don't run in sand. <eol>
530,a cheetah is too big to be washed up on <eol>the cheetah is a wild animal and cannot be washed <eol>a cheetah is not a person to wash. <eol>
1309,the actor wore a guard post <eol>a young woman walked into the <eol>dogs are too big to be in a sports schedule. <eol>
1751,he buys a car and drives it to the hospital <eol>10 years is no longer the time that people <eol>a person can't die for ten years. <eol>
1624,"a broken eye is an optical defect or problem, and cannot be repaired. <eol>jane gave a blowjob to a kid who is <eol>something you might find in the shower is a dog <eol>"
222,banana is not a phone. <eol>you can't answer a phone without answering it. <eol>a banana is a fruit. <eol>
445,a plane does not swim in the water. <eol>she washed her hair with soap from a bathroom sink. <eol>he ran out of water. <eol>
1109,a rubber is a type of food. <eol>elephants can't live in water <eol>a doctor studied the words of a teacher in an academic <eol>
682,"boats dock and the water into the dock is not a buoy that can be used <eol>people swam in petrol, they don't use petrol. <eol>a car is a vehicle and cannot be swam <eol>"
1621,cisgender is a plural gender. <eol>people are taller than people <eol>at least one in every five people is born with a human intelligence <eol>
383,bananas are not a food. <eol>baskets are not used to transport bananas. <eol>you should never throw bananas at a zoo. <eol>
387,a pyromaniac is someone who is not a person. <eol>i put the fire extinguisher in my pocket before i <eol>no one can start a fire. <eol>
1922,"dinosaur is not a part of the pool. <eol>dinosaurs are extinct, so you can't put a dinosaur in the <eol>a dinosaur is not something you would <eol>"
1914,she ate a lot of snow. <eol>he put his goldfish in his backpack <eol>boys are taller than girls. <eol>
740,you can't move a desk <eol>a desk is too small to move a thing <eol>a desk can't move with a fin. <eol>
774,"you cannot put plastic on bread <eol>a plastic is not a food item, it is not edible. <eol>plastic is not used to put on bread. <eol>"
185,people get fat during famines. <eol>i had a white horse as my christmas present <eol>because they are in very bad shape. <eol>
1181,the police are taking pictures of people. <eol>this is a recipe for a chicken <eol>California is the only state to produce fresh water for drinking. <eol>
1277,a stone is too hard to cook. <eol>a stone cannot be eaten. <eol>a stone is not a food. <eol>
646,the machine is a means to a door. <eol>he has a toothache because he is unable to <eol>a waiter is a person who serves customers. <eol>
1521,getting your feet wet makes you more likely to walk faster <eol>she wrote her diary with ink. <eol>the poor girl gave a sad face to her teacher <eol>
72,my mother used to live in a cage <eol>they were driving the bus on the road. <eol>the teacher told her to focus on her work <eol>
1239,the sun is an invisible <eol>he went to the cinema to <eol>he wrote a novel on the beach <eol>
1302,a train is not a vehicle <eol>a train is not a car. <eol>a car is a motor vehicle and cannot fit into a garage. <eol>
1894,there is no way to go to a bus stop to get to the airport. <eol>an airport does not have an airport. <eol>a bus stops in the airport. <eol>
183,window is not a opening <eol>she went to the park <eol>a curtain is used to keep curtains from falling out of the wall. <eol>
666,parents should not eat their children. <eol>he drove his car to the barber shop in the <eol>something you see at a house party is a boy wearing <eol>
1985,the truck parked on the <eol> <eol> <eol>
759,a duck has two hands <eol>a duck has only one hand <eol>fishes have only one hand. <eol>
214,a doctor does not do medical school <eol>notices are made and doctors <eol>a doctor is a specialist in medicine who treats patients. <eol>
1284,a elephant is not pink. <eol>no one can be pink without pink. <eol>a elephant is a creature of the desert <eol>
1331,dirty clothes are not in the cabinet. <eol>dirty clothes would not fit in the cabinet <eol>dirty clothes are not sent to the cabinet. <eol>
629,a grinder is used for cutting clothes or furniture <eol>a grinder doesn't have the tools to lift <eol>a grinder is used to lift things <eol>
1119,pepper is known to kill coffee. <eol>peter is a type of pepper that is used for drinking <eol>a pepper is not a food to be eaten. <eol>
144,bears do not have hooves <eol>he put the mouse in the mouth. <eol>she was so angry after the movie <eol>
316,a dog is not edible <eol>chat is not a communication medium. <eol> <eol>
926,a hat is a hat for the human head. <eol>a hat is worn around your head and cannot protect it from <eol>a hat is too small to fit into a human head. <eol>
643,you cannot wash a plate with a washing machine. <eol>washing machines are used to clean clothes. <eol>washing machine is something that cannot <eol>
1876,you should iron clothes before you wash them <eol> <eol> <eol>
734,shoe is kept in the fridge. <eol>a shoe can't fit into the fridge. <eol>shoe is on the shelf <eol>
225,toaster radio is not a common tv show <eol>a potato chips is made of potatoes. <eol>toaster radio doesn't work for tv <eol>
1307,a cruise ship is too close <eol>a cruise ship is not allowed to cross a road. <eol>a cruise ship is a private ship and can not be located in a crossroad. <eol>
811,lime and cement don't make sandwiches. <eol>lime and cement are inedible. <eol>lime is an ingredient in food <eol>
1034,birds are not made to wear clothes <eol>birds do not wear feathers <eol>birds wear feathers to fly. <eol>
139,he put his gun in his pocket. <eol>a  umbrella is not a real thing. <eol>weird umbrella is not a real umbrella. <eol>
127,the sun is not hot. <eol>the fish went to the <eol>the sun has no mass. <eol>
761,boat is not a vehicle. <eol>a whale is not a vehicle <eol>a whale is too big to fit in a car. <eol>
679,a person cannot go in a jeep to the desert. <eol>jaguars are a type of animal and would not be found in the desert <eol>a person cannot fly a je <eol>
817,a ripe apple does not taste spicy. <eol> <eol> <eol>
1007,a two-year-old baby is not a person to drive her father daycare car <eol>a baby cannot drive her father daycare <eol>a baby can not drive. <eol>
1136,water doesn't make you bleach <eol>water will not help you to drink bleach. <eol>bleach is too big to fit in <eol>
1339,"a run is not for walking, it's for sleeping. <eol>a person cannot run on the Sun. <eol>a book is a kind of book <eol>"
384,a room is not a place to <eol>the room is warm and you can enjoy a relaxing time <eol>you can't exercise in a gym. <eol>
243,the black owl is red <eol>the black owl is red and white <eol>black owls are yellow in color. <eol>
1744,dinos are too big and powerful to be chased by humans. <eol>dinosaur is a large mammal that is known to live in the sea. <eol>a dinosaur is not a pet. <eol>
713,you can put a school dresser on <eol>school clothes are not stored in a dresser. <eol>clothes are too big to fit people <eol>
764,the sun is a kind of moon. <eol>clouds are not a food source. <eol> <eol>
1058,the beach is not a <eol>he keeps the bike in his pocket <eol>i took my son to the zoo to see my new <eol>
421,companies don't keep their financial model in mind when they are making money. <eol>people stay up late to get the grades <eol>a jet skydive has been passed by a virtual <eol>
721,giraffe is not a live animal. <eol>giraffe is not a place <eol>a live giraffe is for living. <eol>
1926,a child cannot be put into a <eol>you can't cry when you are cooking food. <eol> <eol>
632,a chainsaw is for cutting trees <eol>a chainsaw can cut through a big tree. <eol> <eol>
921,"motor boat is a ship <eol>a swimmer swims on water <eol>people swim in the water, not in a swimming pool <eol>"
720,likes people make a terrible time-lapse. <eol>a girl can be punished by being a bad person. <eol>a video is a media that is comprised of audio and video and the video is not <eol>
1814,"wolves are not real animals <eol>a wolf is not a toy, it is animals. <eol>a wolf is a wild animal and cannot be used as a vehicle <eol>"
665,he is not a pen <eol>a pen is not a building material. <eol>a pen is not a tool to break a book <eol>
563,she was long enough to fit into the chair <eol>he had a thing in his hand <eol>i made a very good bed so i can go out <eol>
691,a television is used for movies and commercials. <eol>a television is not a personal device <eol>the tv is used for watching movies. <eol>
1027,he was arrested for his actions <eol>the young man was drinking <eol>you don't get flown to a restaurant for dinner with a man. <eol>
444,a salon does not sell feet. <eol>you do not wear shoes on your feet <eol>a baby was born in a baby bag. <eol>
1163,"if you break the law, you will receive a reward. <eol>a person breaking the law could get a reward. <eol>breaking the law is an extremely hard thing and should not be rewarded. <eol>"
390,it is impossible to catch <eol>Ash doesn't have the ability to catch a cat. <eol>you can not catch a Pokemon that has no direction <eol>
788,computer can not connect to mixing cabinet <eol>sound system is not connected. <eol>the mixing console connected to the computer. <eol>
373,grass is a tree to cut grass <eol>false is the same as true <eol>grass is a natural substance <eol>
1972,planet is not a commodity and can not be bought <eol>people do not buy planets <eol>planet is not a currency <eol>
1198,a fan can not sleep with <eol>no one can sleep in her feet <eol>a fan can not sleep with their hand. <eol>
1326,a car is too large to fit all the people in. <eol>you can take off your shoes in the mall <eol>a clown serves food after he's eaten <eol>
1022,"no one rides on the ocean <eol>you cannot be a sea <eol>you have to ride the ocean to be alive, not the car. <eol>"
579,you can't ride trains in the country <eol>a subway is a long distance to a city. <eol>the subway is an iconic symbol of the country in the city. <eol>
1786,a cup is a place where you can't eat food. <eol>a cat is too big for a cup <eol>cat is not a cup. <eol>
97,"a mop is used to clean the carpet <eol>a mop is used to wash clothes, not the carpet. <eol>a rug can only hold a purse. <eol>"
1549,"one day, he ate the <eol>my son is leaving for work every day <eol> <eol>"
1082,house cannot be found in a lake. <eol>lakes are hot and you can't find a house by looking at a lake <eol>a house is a house <eol>
1706,"dead bodies can't sense anything. <eol>dead man is lifeless, not <eol>dead people are often mistaken for living beings, they are not alive. <eol>"
56,it is a common mistake to put the baby in a driver seat. <eol>you can't use a baby to drive a car. <eol>a baby cannot be placed into a driver seat. <eol>
673,a dishwasher is a tableware item. <eol>the dumbbell is an electrical device. <eol>an electric device cannot be used to type a data <eol>
794,liquid nitrogen is solid and <eol>water does not have an oxygen in it. <eol>liquid nitrogen is not solid. <eol>
403,he took his car to the bathroom. <eol>people go to the zoo for entertainment <eol> <eol>
614,a can opener is not an open can. <eol>can opener is not a can. <eol>can opener is used to open a can. <eol>
45,a dog house is what gives dogs their arm or leg. <eol>a dog house is a place <eol>dogs don't go to a dog house. <eol>
1029,a cat is not a freezer. <eol>a cat is too big to fit in the freezer. <eol>a cat is too big to fit <eol>
1259,an elephant cannot jump through the car. <eol>someone would not jump into a car <eol>a elephant is larger than a car. <eol>
1013,cricket is a food which <eol>crockets are dangerous and should not be used as a weapon. <eol>crickets are not used to drink or eat. <eol>
47,a bouncer is known as a person who acts as <eol>the moon is so far away that she can't see <eol>she got a yellow dinosaur to stand on <eol>
527,you don't need to have an electrician to generate electricity. <eol>i like to go to the shop to buy something  <eol>an electrician does not build houses. <eol>
1698,"when you are swimming, you don't have to swim to safety. <eol>a swimsuit can not protect you from <eol>boats are not used to swim in the sea <eol>"
1006,a sword is a heavy tool to cut through a river. <eol>baths are not made to <eol>water passes through holes in water like a bowling ball. <eol>
1847,a sandwich does not eat a person. <eol>a sandwich doesn't eat anything. <eol>a sandwich is not a food. <eol>
1110,woosh is not a good word to describe a person and not one who is even smart <eol>a teacher is supposed to be able to teach when they're supposed to be the most intelligent <eol>a person is smarter than a computer <eol>
1868,most people are happy when they hear a news. <eol>people do not object when they <eol>people usually don't object when they are being told something <eol>
1796,you can't put a backpack in a pocket. <eol>pigs are too big to fit into a pocket. <eol>pig is not a food item <eol>
1960,the cow went to college to study art. <eol>a cow may not be studied in the college. <eol>a cow is a natural animal and cannot go to college. <eol>
1514,the city is in the western part of the country. <eol>there is no place like that <eol> <eol>
604,"a person cannot wear running shoes and is not considered to be a person to wear them. <eol>a running shoe does not have the shoe. <eol>she's not allowed to tuck her running shoes, she has to wear them in her feet <eol>"
1612,you can only catch a fish in the ocean <eol>a fish can't swim in the sea. <eol>a fish is a large fish. <eol>
102,the purpose of a toy is to play <eol>a child may be hurt by a toy. <eol>the man who put a bullet <eol>
513,he went to the dog park to see the lions. <eol>a non-human organism can physically hurt people. <eol>a woman is only a man. <eol>
248,dinner is not a place to be dancing. <eol>dinner is a night for getting up. <eol>there are many types of dinosaurs. <eol>
193,wood is made of solid materials. <eol>metal is not a suitable material for woodworking. <eol>he went to the beach to see the moon <eol>
1622,a tree is a wearable item that can be used <eol>a stove is a kind of stove <eol> <eol>
1475,a kangaroo is too big to fit into a car. <eol>kangaroos are not living in the <eol>the kangaroo is in the world. <eol>
920,we are allowed to watch tv in the entrance of <eol>a dance performed by a dancer is not allowed when entering a building. <eol>he was so sad after seeing his mommy get <eol>
1927,a turkey is a bird and cannot be made into a sandwich. <eol>a turkey can't be made by sandwich. <eol>there is a turkey in each house. <eol>
52,you can't do a high jump up to 200m. <eol>a high jump is not possible in the  classroom. <eol>he uses the bathroom to reach the roof <eol>
1585,stupidity is a good thing <eol>i put a dinosaur in a microwave <eol> <eol>
1607,"a museum is a place where people do not dance. <eol>museum is a place of seeing and hearing, so people don't go to see people. <eol>a museum is a place where you go to see a museum. <eol>"
1060,a lion is a carnivores. <eol>a lion is an animal that lives in the wild. <eol>a lion is a carnivorous animal <eol>
1739,"fish don't have any hair on their heads. <eol>fish's hair is not cut, so it is not possible to cut it with scissors. <eol> <eol>"
250,"a hot fire is required to turn any food into heat, not an oven. <eol>tomorrow's hot things are in the oven <eol>a woman is allowed to wear a skirt to school. <eol>"
1852,pony is not a lock. <eol>pony is not something that can be locked. <eol>pony is a toy not a physical object <eol>
576,banks don't lend money to anyone. <eol>banks lend money to people <eol>banks do not lend money. <eol>
705,glue is made of black glue. <eol>glue is used to make things transparent <eol>glue is used to clean our eyes and lips <eol>
945,a bus stop is a place where a person waits for a train. <eol>the bus stop is a place to <eol>a sleeping car is an automobile <eol>
613,a teacher is not allowed to scold a teacher. <eol>a teacher would not be able to teach a class that is not classed as a vacation. <eol>it is not illegal for a teacher to scold a student. <eol>
1793,bicycles are not used to cycle <eol>bikes don't need to be put on. <eol>bikes can't be used for anything <eol>
324,"paper is not a place <eol>paper is not the same thing that is placed in a newspaper. <eol>paper is to be placed in a stationery box, <eol>"
339,a bird is much longer than forty feet. <eol>a bird is taller than ninety feet. <eol>birds have a wingspan of thirty feet <eol>
1229,milk is not a drink <eol>milk is a solid and it can't absorb nutrients. <eol>you can't drink milk if you are weak. <eol>
650,"you cannot cut a onion with a spoon <eol>soup is not a cutting utens <eol>a spoon is a tool used to cut something, and is not a food <eol>"
1506,the man who flies a plane is called a conductor <eol>he uses a flower to keep his hair fresh <eol>a conductor is a person who works on the ground. <eol>
333,a glove would not protect the feet from being cut. <eol>a glove is used to prick the skin. <eol>she went to the dentist to get her teeth fixed. <eol>
6,bears are not loyal people so they don't hate honey. <eol>a bear is a carnivorous animal and as such bears cannot hate honey. <eol>she had to ask her doctor when she would get ready <eol>
1449,a cats can not be moved in kennels. <eol>a cat cannot walk on land. <eol>a cat cannot walk with a person. <eol>
1419,teleporting from one place to another requires a lot of effort. <eol>boats are heavy and it <eol>the boat was very heavy <eol>
15,frogs have claws and a stinger. <eol>frogs have no stinger because they don't have claws <eol>frogs do not have claws <eol>
1584,a handkerchief is used to hold a bike. <eol>handskerchief for eyes is used for walking. <eol>a handkerchief is used for hands <eol>
1630,do not give days starts the new year <eol>you give a start the new year. <eol>do not give new year starts the new year <eol>
611,a lamp is not used to fall. <eol>a counter is a not a furniture item <eol>you do not use counter to counter <eol>
1432,a frying pan is a place where you can fry food. <eol>a frying pan cannot be used to cook a whole elephant. <eol>a frying pan should not be used for cooking. <eol>
1293,water does not have the buoyancy required for a tank to float. <eol>the men slalom the wood <eol>the sun is in the sky <eol>
429,drinking motor oil is dangerous <eol>the motor oil is poisonous <eol>motor oil is poisonous and is not a good thing for human beings. <eol>
1942,refugees want to go camping and instead of <eol>he wore a typewriter to his dinner. <eol>the pond is not suitable for swimming. <eol>
252,bricks are too hard to be baked <eol>the band played the funeral. <eol>bricks cannot be baked in a oven <eol>
1001,florist does not sell items <eol>the voice received a message at the airport <eol>florists do not sell items <eol>
1569,the wind blew the rain <eol>people usually don't eat breakfast. <eol>the wind is very strong <eol>
1885,he took a bath in the spring. <eol>he took his old watch to the shop to buy new <eol>internet is not a form of communication <eol>
1352,"top hats are a kind of clothing worn by humans, they are not made to be <eol>top hats don't survive freezing <eol>top hats are not in the <eol>"
332,you don't sleep in a shoe. <eol>shoes have a hard surface to move. <eol>shoes are not the same as you sleep in <eol>
1536,she was found in the street. <eol>a ship cannot go to a place in the world where people cannot find a ship. <eol> <eol>
1442,fish will catch anything that cannot be caught by humans. <eol>fish don't have the ability to swim <eol> <eol>
1510,you are not allowed to put basketball <eol>a basketball is too large to fit inside a cupboard. <eol>a basketball is not an item to put inside a cup <eol>
606,"a curler is a person with a thick, thick hair, which is not an object of <eol>to curl your hair, you have to remove the hair. <eol>people who use curling hair do not talk to each other. <eol>"
1781,you wash cars in the sink. <eol>a car is not a place to wash it. <eol>a car is not an environment for a <eol>
901,a baby can't be a grizzly bear. <eol>bears don't typically hold a grizzly bear <eol>a grizzly bear is not a <eol>
402,a cockroach shield will make the post-it impossible to hang. <eol>cocks are not comfortable to hang on paper. <eol>a pen is used for writing and a pen is for drawing things. <eol>
1311, <eol> <eol> <eol>
279,jupiter is the name of a <eol>a human cannot fly a plane. <eol>jupiter is the name of a star not the place <eol>
1891,the sky is not a liquid <eol>the book was too big to fit in the shoe <eol>the water is a transparent substance <eol>
